data,estado,produto,preco_medio,preco_min,preco_max,n_postos
2024-08-17,PA,hidratado,4.65,4.35,5.48,46
2024-08-17,PB,gasolina_c,6.15,5.99,6.29,66
2024-08-17,PB,hidratado,4.61,4.19,4.89,60
2024-08-17,PE,gasolina_c,6.1,5.53,7.29,161
2024-08-17,PE,hidratado,4.72,3.99,5.99,134
2024-08-17,PI,gasolina_c,6.01,5.87,6.39,59
2024-08-17,PI,hidratado,4.47,4.29,4.99,42
2024-08-17,PR,gasolina_c,6.14,5.44,6.59,245
2024-08-17,PR,hidratado,4.1,3.65,4.79,243
2024-08-17,RJ,gasolina_c,6.0,5.39,6.69,323
2024-08-17,RJ,hidratado,4.37,3.84,5.19,295
2024-08-17,RN,gasolina_c,6.61,6.27,6.79,50
2024-08-17,RN,hidratado,5.37,4.99,5.79,49
2024-08-17,RO,gasolina_c,6.83,6.39,6.99,47
2024-08-17,RO,hidratado,5.04,4.79,5.39,18
2024-08-17,RR,gasolina_c,6.47,6.2,6.59,17
2024-08-17,RR,hidratado,4.81,4.79,4.87,3
2024-08-17,RS,gasolina_c,6.14,5.72,7.25,297
2024-08-17,RS,hidratado,4.69,4.18,5.93,121
2024-08-17,SC,gasolina_c,6.12,5.69,6.39,148
2024-08-17,SC,hidratado,4.44,4.09,5.99,90
2024-08-17,SE,gasolina_c,6.41,6.29,6.49,31
2024-08-17,SE,hidratado,4.85,4.65,4.99,21
2024-08-17,SP,gasolina_c,5.91,4.99,7.99,1209
2024-08-17,SP,hidratado,3.92,3.29,5.99,1201
2024-08-17,TO,gasolina_c,6.49,5.73,6.69,41
2024-08-17,TO,hidratado,4.63,3.99,4.99,34
2024-08-24,AC,gasolina_c,7.23,7.14,7.55,22
2024-08-24,AC,hidratado,4.94,4.79,5.54,13
2024-08-24,AL,gasolina_c,6.24,5.79,6.94,53
2024-08-24,AL,hidratado,4.96,4.57,5.12,49
2024-08-24,AM,gasolina_c,6.91,6.85,7.68,53
2024-08-24,AM,hidratado,4.88,4.59,4.89,35
2024-08-24,AP,gasolina_c,5.91,5.76,6.09,23
2024-08-24,AP,hidratado,4.86,4.69,5.24,3
2024-08-24,BA,gasolina_c,6.31,5.49,6.79,245
2024-08-24,BA,hidratado,4.63,3.99,5.3,243
2024-08-24,CE,gasolina_c,6.18,5.78,6.79,115
2024-08-24,CE,hidratado,5.04,4.39,5.92,107
2024-08-24,DF,gasolina_c,6.09,5.79,6.19,49
2024-08-24,DF,hidratado,4.19,4.06,4.25,27
2024-08-24,ES,gasolina_c,6.17,5.65,6.89,85
2024-08-24,ES,hidratado,4.41,4.09,4.99,57
2024-08-24,GO,gasolina_c,5.94,5.49,6.49,185
2024-08-24,GO,hidratado,3.88,3.39,4.49,178
2024-08-24,MA,gasolina_c,6.0,5.49,6.93,102
2024-08-24,MA,hidratado,4.6,4.28,6.01,59
2024-08-24,MG,gasolina_c,6.19,5.49,6.79,446
2024-08-24,MG,hidratado,4.28,3.65,4.99,421
2024-08-24,MS,gasolina_c,5.88,5.52,7.09,63
2024-08-24,MS,hidratado,3.86,3.59,4.98,41
2024-08-24,MT,gasolina_c,6.0,5.63,6.69,55
2024-08-24,MT,hidratado,3.74,3.49,4.29,55
2024-08-24,PA,gasolina_c,6.08,5.57,7.35,93
2024-08-24,PA,hidratado,4.61,4.27,5.48,40
2024-08-24,PB,gasolina_c,6.13,5.99,6.29,62
2024-08-24,PB,hidratado,4.62,4.35,4.99,55
2024-08-24,PE,gasolina_c,6.06,5.53,7.29,157
2024-08-24,PE,hidratado,4.7,3.99,5.99,135
2024-08-24,PI,gasolina_c,5.98,5.79,6.34,47
2024-08-24,PI,hidratado,4.47,4.29,4.99,34
2024-08-24,PR,gasolina_c,6.11,5.44,6.59,252
2024-08-24,PR,hidratado,4.08,3.65,4.79,253
2024-08-24,RJ,gasolina_c,6.0,5.39,6.69,323
2024-08-24,RJ,hidratado,4.38,3.89,5.19,301
2024-08-24,RN,gasolina_c,6.4,5.83,6.74,41
2024-08-24,RN,hidratado,5.21,4.55,5.69,36
2024-08-24,RO,gasolina_c,6.84,6.39,6.94,47
2024-08-24,RO,hidratado,5.02,4.79,5.39,18
2024-08-24,RR,gasolina_c,6.57,6.57,6.59,17
2024-08-24,RR,hidratado,4.81,4.79,4.87,4
2024-08-24,RS,gasolina_c,6.13,5.75,7.25,325
2024-08-24,RS,hidratado,4.74,4.19,5.93,133
2024-08-24,SC,gasolina_c,6.11,5.69,6.39,148
2024-08-24,SC,hidratado,4.45,4.09,5.22,91
2024-08-24,SE,gasolina_c,6.41,6.25,6.49,32
2024-08-24,SE,hidratado,4.86,4.65,4.99,20
2024-08-24,SP,gasolina_c,5.94,4.99,7.99,1210
2024-08-24,SP,hidratado,3.92,3.29,5.99,1192
2024-08-24,TO,gasolina_c,6.51,5.65,6.79,42
2024-08-24,TO,hidratado,4.62,3.98,4.99,36
2024-08-31,AC,gasolina_c,7.23,7.14,7.55,21
2024-08-31,AC,hidratado,4.95,4.79,5.54,14
2024-08-31,AL,gasolina_c,6.24,5.79,6.94,53
2024-08-31,AL,hidratado,4.97,4.57,5.12,52
2024-08-31,AM,gasolina_c,6.91,6.85,7.69,55
2024-08-31,AM,hidratado,4.88,4.59,4.89,38
2024-08-31,AP,gasolina_c,5.9,5.54,6.15,23
2024-08-31,AP,hidratado,4.85,4.69,5.19,3
2024-08-31,BA,gasolina_c,6.22,5.49,6.79,179
2024-08-31,BA,hidratado,4.45,3.99,4.99,175
2024-08-31,CE,gasolina_c,6.13,5.77,6.79,104
2024-08-31,CE,hidratado,5.04,4.67,5.65,96
2024-08-31,DF,gasolina_c,6.08,5.77,6.19,49
2024-08-31,DF,hidratado,4.18,3.99,4.25,28
2024-08-31,ES,gasolina_c,6.18,5.65,6.89,85
2024-08-31,ES,hidratado,4.41,4.09,4.99,54
2024-08-31,GO,gasolina_c,5.92,5.49,6.49,158
2024-08-31,GO,hidratado,3.84,3.44,4.94,154
2024-08-31,MA,gasolina_c,5.95,5.46,6.95,89
2024-08-31,MA,hidratado,4.58,4.28,6.01,53
2024-08-31,MG,gasolina_c,6.18,5.45,6.79,461
2024-08-31,MG,hidratado,4.27,3.59,4.99,441
2024-08-31,MS,gasolina_c,5.9,5.52,7.09,63
2024-08-31,MS,hidratado,3.88,3.59,4.98,43
2024-08-31,MT,gasolina_c,5.97,5.69,6.69,55
2024-08-31,MT,hidratado,3.67,3.47,4.29,55
2024-08-31,PA,gasolina_c,6.09,5.57,7.34,92
2024-08-31,PA,hidratado,4.58,4.21,5.48,37
2024-08-31,PB,gasolina_c,6.14,5.99,6.29,66
2024-08-31,PB,hidratado,4.6,4.32,4.99,58
2024-08-31,PE,gasolina_c,6.0,5.53,7.29,152
2024-08-31,PE,hidratado,4.62,3.99,5.99,128
2024-08-31,PI,gasolina_c,5.99,5.79,6.55,47
2024-08-31,PI,hidratado,4.48,4.29,4.89,35
2024-08-31,PR,gasolina_c,6.14,5.44,6.59,237
2024-08-31,PR,hidratado,4.22,3.62,4.99,240
2024-08-31,RJ,gasolina_c,6.01,5.39,7.79,320
2024-08-31,RJ,hidratado,4.39,3.89,5.19,298
2024-08-31,RN,gasolina_c,6.32,5.79,6.68,40
2024-08-31,RN,hidratado,5.12,4.55,5.69,38
2024-08-31,RO,gasolina_c,6.83,6.39,6.94,46
2024-08-31,RO,hidratado,5.01,4.79,5.39,21
2024-08-31,RR,gasolina_c,6.56,6.43,6.59,17
2024-08-31,RR,hidratado,4.81,4.79,4.87,3
2024-08-31,RS,gasolina_c,6.15,5.49,7.25,328
2024-08-31,RS,hidratado,4.73,4.15,5.93,129
2024-08-31,SC,gasolina_c,6.1,5.54,6.44,149
2024-08-31,SC,hidratado,4.46,4.09,6.06,92
2024-08-31,SE,gasolina_c,6.4,6.25,6.49,33
2024-08-31,SE,hidratado,4.85,4.65,4.99,21
2024-08-31,SP,gasolina_c,5.92,5.09,7.99,1196
2024-08-31,SP,hidratado,3.89,3.29,5.99,1182
2024-08-31,TO,gasolina_c,6.49,5.65,6.89,42
2024-08-31,TO,hidratado,4.68,3.99,5.89,35
2024-09-07,AC,gasolina_c,7.23,7.14,7.55,20
2024-09-07,AC,hidratado,4.95,4.8,5.54,13
2024-09-07,AL,gasolina_c,6.24,5.89,6.94,53
2024-09-07,AL,hidratado,4.95,4.59,5.12,51
2024-09-07,AM,gasolina_c,6.91,6.85,7.68,55
2024-09-07,AM,hidratado,4.88,4.59,4.89,36
2024-09-07,AP,gasolina_c,5.9,5.77,6.09,23
2024-09-07,AP,hidratado,4.85,4.69,5.19,3
2024-09-07,BA,gasolina_c,6.26,5.48,6.79,216
2024-09-07,BA,hidratado,4.61,3.98,5.07,209
2024-09-07,CE,gasolina_c,6.11,5.69,6.79,114
2024-09-07,CE,hidratado,5.05,4.65,5.65,106
2024-09-07,DF,gasolina_c,6.05,5.64,6.19,49
2024-09-07,DF,hidratado,4.17,3.98,4.25,27
2024-09-07,ES,gasolina_c,6.15,5.59,6.87,83
2024-09-07,ES,hidratado,4.41,4.09,4.99,53
2024-09-07,GO,gasolina_c,5.94,5.44,6.47,159
2024-09-07,GO,hidratado,3.89,3.44,4.94,154
2024-09-07,MA,gasolina_c,5.93,5.47,6.93,98
2024-09-07,MA,hidratado,4.56,4.25,6.01,61
2024-09-07,MG,gasolina_c,6.18,5.49,6.79,444
2024-09-07,MG,hidratado,4.26,3.59,4.99,427
2024-09-07,MS,gasolina_c,5.88,5.52,7.09,54
2024-09-07,MS,hidratado,3.86,3.59,4.98,37
2024-09-07,MT,gasolina_c,5.95,5.63,6.68,55
2024-09-07,MT,hidratado,3.59,3.45,3.99,55
2024-09-07,PA,gasolina_c,6.09,5.57,7.34,92
2024-09-07,PA,hidratado,4.57,4.21,5.48,39
2024-09-07,PB,gasolina_c,6.12,5.89,6.29,65
2024-09-07,PB,hidratado,4.57,4.27,4.99,58
2024-09-07,PE,gasolina_c,5.98,5.53,6.79,166
2024-09-07,PE,hidratado,4.56,3.99,5.3,139
2024-09-07,PI,gasolina_c,5.99,5.79,6.29,59
2024-09-07,PI,hidratado,4.49,4.29,5.05,43
2024-09-07,PR,gasolina_c,6.18,5.44,6.59,210
2024-09-07,PR,hidratado,4.21,3.65,4.88,214
2024-09-07,RJ,gasolina_c,6.02,5.39,7.79,319
2024-09-07,RJ,hidratado,4.39,3.89,5.7,292
2024-09-07,RN,gasolina_c,6.23,5.59,6.49,43
2024-09-07,RN,hidratado,4.99,4.54,5.69,39
2024-09-07,RO,gasolina_c,6.83,6.39,6.94,46
2024-09-07,RO,hidratado,5.0,4.79,5.39,16
2024-09-07,RR,gasolina_c,6.57,6.57,6.59,17
2024-09-07,RR,hidratado,4.81,4.79,4.87,3
2024-09-07,RS,gasolina_c,6.12,5.74,7.25,312
2024-09-07,RS,hidratado,4.66,4.15,5.93,121
2024-09-07,SC,gasolina_c,6.08,5.59,6.54,146
2024-09-07,SC,hidratado,4.4,3.99,6.06,91
2024-09-07,SE,gasolina_c,6.4,6.25,6.49,32
2024-09-07,SE,hidratado,4.85,4.65,4.99,20
2024-09-07,SP,gasolina_c,5.93,5.09,7.99,1211
2024-09-07,SP,hidratado,3.88,3.29,5.99,1194
2024-09-07,TO,gasolina_c,6.49,5.65,6.89,41
2024-09-07,TO,hidratado,4.67,3.99,5.19,36
2024-09-14,AC,gasolina_c,7.23,7.14,7.55,21
2024-09-14,AC,hidratado,4.92,4.79,5.24,11
2024-09-14,AL,gasolina_c,6.24,5.79,6.94,53
2024-09-14,AL,hidratado,4.96,4.68,5.12,46
2024-09-14,AM,gasolina_c,6.91,6.85,7.68,53
2024-09-14,AM,hidratado,4.88,4.59,4.89,37
2024-09-14,AP,gasolina_c,5.91,5.77,6.15,23
2024-09-14,AP,hidratado,4.85,4.69,5.19,3
2024-09-14,BA,gasolina_c,6.32,5.58,6.79,181
2024-09-14,BA,hidratado,4.67,3.97,4.99,177
2024-09-14,CE,gasolina_c,6.07,5.67,6.79,98
2024-09-14,CE,hidratado,5.02,4.59,5.59,91
2024-09-14,DF,gasolina_c,5.83,5.64,6.19,49
2024-09-14,DF,hidratado,4.01,3.87,4.25,26
2024-09-14,ES,gasolina_c,6.13,5.59,6.89,83
2024-09-14,ES,hidratado,4.41,4.09,4.99,51
2024-09-14,GO,gasolina_c,6.23,5.69,6.47,174
2024-09-14,GO,hidratado,4.29,3.69,4.94,169
2024-09-14,MA,gasolina_c,5.93,5.39,6.95,107
2024-09-14,MA,hidratado,4.56,4.19,6.01,64
2024-09-14,MG,gasolina_c,6.18,5.39,6.79,434
2024-09-14,MG,hidratado,4.25,3.59,4.99,413
2024-09-14,MS,gasolina_c,5.91,5.52,7.09,62
2024-09-14,MS,hidratado,3.86,3.55,4.98,42
2024-09-14,MT,gasolina_c,6.13,5.69,6.69,79
2024-09-14,MT,hidratado,3.8,3.47,4.29,77
2024-09-14,PA,gasolina_c,6.07,5.56,7.34,92
2024-09-14,PA,hidratado,4.57,4.17,5.48,39
2024-09-14,PB,gasolina_c,6.11,5.89,6.29,67
2024-09-14,PB,hidratado,4.54,4.13,4.99,52
2024-09-14,PE,gasolina_c,5.95,5.61,7.29,164
2024-09-14,PE,hidratado,4.51,3.99,5.99,138
2024-09-14,PI,gasolina_c,5.98,5.79,6.39,59
2024-09-14,PI,hidratado,4.49,4.29,5.05,40
2024-09-14,PR,gasolina_c,6.21,5.44,6.89,219
2024-09-14,PR,hidratado,4.24,3.65,4.79,224
2024-09-14,RJ,gasolina_c,6.01,5.39,7.79,325
2024-09-14,RJ,hidratado,4.38,3.85,5.7,300
2024-09-14,RN,gasolina_c,6.19,5.79,6.53,47
2024-09-14,RN,hidratado,4.92,4.54,5.39,41
2024-09-14,RO,gasolina_c,6.87,6.38,6.98,42
2024-09-14,RO,hidratado,4.98,4.79,5.39,17
2024-09-14,RR,gasolina_c,6.57,6.57,6.57,17
2024-09-14,RR,hidratado,4.81,4.79,4.87,3
2024-09-14,RS,gasolina_c,6.12,5.74,7.25,316
2024-09-14,RS,hidratado,4.67,4.15,5.93,120
2024-09-14,SC,gasolina_c,6.08,5.59,6.54,147
2024-09-14,SC,hidratado,4.4,4.09,6.06,87
2024-09-14,SE,gasolina_c,6.39,5.25,6.49,33
2024-09-14,SE,hidratado,4.86,4.65,4.99,21
2024-09-14,SP,gasolina_c,5.92,5.09,7.99,1183
2024-09-14,SP,hidratado,3.88,3.29,5.99,1164
2024-09-14,TO,gasolina_c,6.47,5.65,6.69,42
2024-09-14,TO,hidratado,4.63,3.98,4.99,33
2024-09-21,AC,gasolina_c,7.23,7.14,7.55,19
2024-09-21,AC,hidratado,4.94,4.8,5.54,11
2024-09-21,AL,gasolina_c,6.23,5.79,6.94,52
2024-09-21,AL,hidratado,4.92,4.57,5.12,49
2024-09-21,AM,gasolina_c,6.91,6.85,7.68,54
2024-09-21,AM,hidratado,4.88,4.69,4.89,37
2024-09-21,AP,gasolina_c,5.89,5.77,6.15,23
2024-09-21,AP,hidratado,4.89,4.79,5.19,3
2024-09-21,BA,gasolina_c,6.21,5.54,6.79,234
2024-09-21,BA,hidratado,4.52,3.97,4.99,226
2024-09-21,CE,gasolina_c,6.02,5.67,6.79,122
2024-09-21,CE,hidratado,5.02,4.69,5.65,110
2024-09-21,DF,gasolina_c,6.08,5.49,6.15,49
2024-09-21,DF,hidratado,4.2,3.87,4.33,27
2024-09-21,ES,gasolina_c,6.14,5.85,6.89,75
2024-09-21,ES,hidratado,4.39,4.09,4.99,52
2024-09-21,GO,gasolina_c,6.22,5.59,6.49,179
2024-09-21,GO,hidratado,4.26,3.59,4.47,174
2024-09-21,MA,gasolina_c,5.92,5.38,6.93,96
2024-09-21,MA,hidratado,4.63,4.19,6.01,60
2024-09-21,MG,gasolina_c,6.16,5.39,6.79,451
2024-09-21,MG,hidratado,4.23,3.49,4.99,430
2024-09-21,MS,gasolina_c,5.9,5.52,7.09,62
2024-09-21,MS,hidratado,3.85,3.49,4.98,43
2024-09-21,MT,gasolina_c,6.09,5.73,6.69,79
2024-09-21,MT,hidratado,3.75,3.49,4.29,77
2024-09-21,PA,gasolina_c,6.07,5.56,7.34,93
2024-09-21,PA,hidratado,4.54,4.17,5.48,38
2024-09-21,PB,gasolina_c,6.08,5.98,6.49,49
2024-09-21,PB,hidratado,4.57,4.52,5.89,40
2024-09-21,PE,gasolina_c,5.94,5.59,7.29,157
2024-09-21,PE,hidratado,4.46,3.99,5.99,135
2024-09-21,PI,gasolina_c,5.97,5.64,6.39,59
2024-09-21,PI,hidratado,4.59,4.29,5.05,41
2024-09-21,PR,gasolina_c,6.21,5.44,6.59,247
2024-09-21,PR,hidratado,4.26,3.63,4.79,245
2024-09-21,RJ,gasolina_c,5.98,5.39,6.79,319
2024-09-21,RJ,hidratado,4.35,3.89,5.7,295
2024-09-21,RN,gasolina_c,6.12,5.79,6.53,51
2024-09-21,RN,hidratado,4.84,4.49,5.69,48
2024-09-21,RO,gasolina_c,6.82,6.29,6.94,38
2024-09-21,RO,hidratado,5.0,4.81,5.39,19
2024-09-21,RR,gasolina_c,6.57,6.57,6.59,17
2024-09-21,RR,hidratado,4.81,4.79,4.87,3
2024-09-21,RS,gasolina_c,6.12,5.74,7.25,314
2024-09-21,RS,hidratado,4.69,4.19,5.93,126
2024-09-21,SC,gasolina_c,6.07,5.57,6.54,148
2024-09-21,SC,hidratado,4.38,3.99,6.06,89
2024-09-21,SE,gasolina_c,6.23,6.14,6.28,25
2024-09-21,SE,hidratado,4.8,4.69,4.99,14
2024-09-21,SP,gasolina_c,5.93,4.99,7.99,1199
2024-09-21,SP,hidratado,3.86,3.19,5.99,1194
2024-09-21,TO,gasolina_c,6.48,5.65,6.89,42
2024-09-21,TO,hidratado,4.64,3.99,5.19,33
2024-09-28,AC,gasolina_c,7.13,7.05,7.54,8
2024-09-28,AC,hidratado,4.81,4.8,5.24,3
2024-09-28,AL,gasolina_c,6.24,5.99,6.94,52
2024-09-28,AL,hidratado,4.86,4.57,5.12,51
2024-09-28,AM,gasolina_c,6.91,6.85,7.68,54
2024-09-28,AM,hidratado,4.88,4.69,4.89,38
2024-09-28,AP,gasolina_c,5.95,5.87,6.46,23
2024-09-28,AP,hidratado,5.12,4.94,5.39,5
2024-09-28,BA,gasolina_c,6.17,5.56,6.79,219
2024-09-28,BA,hidratado,4.45,3.97,5.35,215
2024-09-28,CE,gasolina_c,5.96,5.49,6.79,113
2024-09-28,CE,hidratado,5.0,4.49,5.63,103
2024-09-28,DF,gasolina_c,6.11,5.95,6.15,49
2024-09-28,DF,hidratado,4.21,4.09,4.33,27
2024-09-28,ES,gasolina_c,6.15,5.76,6.89,83
2024-09-28,ES,hidratado,4.34,3.99,4.85,52
2024-09-28,GO,gasolina_c,6.21,5.59,6.49,178
2024-09-28,GO,hidratado,4.24,3.59,4.99,172
2024-09-28,MA,gasolina_c,5.88,5.29,6.93,104
2024-09-28,MA,hidratado,4.59,4.15,6.01,66
2024-09-28,MG,gasolina_c,6.14,5.39,6.85,461
2024-09-28,MG,hidratado,4.21,3.49,5.39,442
2024-09-28,MS,gasolina_c,5.89,5.52,7.09,62
2024-09-28,MS,hidratado,3.81,3.49,4.98,46
2024-09-28,MT,gasolina_c,6.07,5.69,6.69,79
2024-09-28,MT,hidratado,3.63,3.39,4.29,77
2024-09-28,PA,gasolina_c,6.07,5.56,7.34,92
2024-09-28,PA,hidratado,4.6,4.16,5.52,38
2024-09-28,PB,gasolina_c,6.07,5.94,6.29,50
2024-09-28,PB,hidratado,4.54,4.49,4.99,39
2024-09-28,PE,gasolina_c,5.94,5.66,7.29,164
2024-09-28,PE,hidratado,4.42,3.95,5.99,140
2024-09-28,PI,gasolina_c,5.95,5.49,6.29,59
2024-09-28,PI,hidratado,4.52,4.25,4.89,37
2024-09-28,PR,gasolina_c,6.21,5.39,6.55,238
2024-09-28,PR,hidratado,4.26,3.55,4.79,239
2024-09-28,RJ,gasolina_c,6.0,5.39,7.79,317
2024-09-28,RJ,hidratado,4.35,3.87,5.7,293
2024-09-28,RN,gasolina_c,6.16,5.81,6.69,43
2024-09-28,RN,hidratado,4.71,4.16,5.69,39
2024-09-28,RO,gasolina_c,6.81,6.19,6.94,44
2024-09-28,RO,hidratado,5.0,4.79,5.39,18
2024-09-28,RR,gasolina_c,6.57,6.57,6.59,17
2024-09-28,RR,hidratado,4.79,4.79,4.79,2
2024-09-28,RS,gasolina_c,6.11,5.19,7.33,304
2024-09-28,RS,hidratado,4.66,3.99,5.93,123
2024-09-28,SC,gasolina_c,6.05,5.57,6.44,148
2024-09-28,SC,hidratado,4.36,3.97,6.06,94
2024-09-28,SE,gasolina_c,6.22,6.14,6.28,33
2024-09-28,SE,hidratado,4.78,4.59,4.99,21
2024-09-28,SP,gasolina_c,5.89,4.99,7.99,1169
2024-09-28,SP,hidratado,3.83,3.19,5.79,1148
2024-09-28,TO,gasolina_c,6.47,5.65,6.89,50
2024-09-28,TO,hidratado,4.64,3.99,5.19,38
2024-10-05,AC,gasolina_c,7.22,7.05,7.55,17
2024-10-05,AC,hidratado,4.96,4.8,5.54,12
2024-10-05,AL,gasolina_c,6.18,5.79,6.94,53
2024-10-05,AL,hidratado,4.74,4.59,5.12,50
2024-10-05,AM,gasolina_c,6.91,6.87,7.68,46
2024-10-05,AM,hidratado,4.89,4.87,4.99,31
2024-10-05,AP,gasolina_c,5.88,5.77,6.09,23
2024-10-05,AP,hidratado,4.91,4.79,5.19,4
2024-10-05,BA,gasolina_c,6.16,5.54,6.79,238
2024-10-05,BA,hidratado,4.47,3.97,5.39,230
2024-10-05,CE,gasolina_c,5.93,5.64,6.79,116
2024-10-05,CE,hidratado,4.92,4.48,5.63,104
2024-10-05,DF,gasolina_c,6.06,5.97,6.15,49
2024-10-05,DF,hidratado,4.1,3.97,4.25,27
2024-10-05,ES,gasolina_c,6.13,5.64,6.87,80
2024-10-05,ES,hidratado,4.36,3.97,4.99,53
2024-10-05,GO,gasolina_c,6.22,5.59,6.47,179
2024-10-05,GO,hidratado,4.25,3.59,4.47,177
2024-10-05,MA,gasolina_c,5.85,5.28,6.93,99
2024-10-05,MA,hidratado,4.52,4.08,6.01,58
2024-10-05,MG,gasolina_c,6.13,5.39,6.79,444
2024-10-05,MG,hidratado,4.21,3.49,4.99,424
2024-10-05,MS,gasolina_c,5.91,5.52,7.09,63
2024-10-05,MS,hidratado,3.83,3.49,4.98,40
2024-10-05,MT,gasolina_c,6.06,5.69,6.69,78
2024-10-05,MT,hidratado,3.58,3.39,4.29,77
2024-10-05,PA,gasolina_c,6.09,5.45,7.33,93
2024-10-05,PA,hidratado,4.59,4.13,5.48,42
2024-10-05,PB,gasolina_c,6.05,5.94,6.29,50
2024-10-05,PB,hidratado,4.5,4.39,4.99,38
2024-10-05,PE,gasolina_c,5.86,5.57,7.29,158
2024-10-05,PE,hidratado,4.28,3.99,5.99,133
2024-10-05,PI,gasolina_c,5.96,5.49,6.35,59
2024-10-05,PI,hidratado,4.55,4.28,5.05,37
2024-10-05,PR,gasolina_c,6.18,5.39,6.49,253
2024-10-05,PR,hidratado,4.23,3.55,4.79,255
2024-10-05,RJ,gasolina_c,6.0,5.39,7.79,302
2024-10-05,RJ,hidratado,4.33,3.87,5.7,280
2024-10-05,RN,gasolina_c,6.19,5.79,6.69,47
2024-10-05,RN,hidratado,4.62,4.04,5.69,44
2024-10-05,RO,gasolina_c,6.84,6.29,7.3,44
2024-10-05,RO,hidratado,5.01,4.79,5.39,18
2024-10-05,RR,gasolina_c,6.57,6.57,6.57,17
2024-10-05,RR,hidratado,4.81,4.79,4.87,4
2024-10-05,RS,gasolina_c,6.11,5.65,7.25,325
2024-10-05,RS,hidratado,4.68,3.99,5.93,131
2024-10-05,SC,gasolina_c,6.08,5.57,6.49,156
2024-10-05,SC,hidratado,4.37,3.95,6.06,93
2024-10-05,SE,gasolina_c,6.23,6.14,6.28,25
2024-10-05,SE,hidratado,4.75,4.49,4.99,16
2024-10-05,SP,gasolina_c,5.92,4.99,7.99,1126
2024-10-05,SP,hidratado,3.85,3.09,5.99,1099
2024-10-05,TO,gasolina_c,6.48,5.75,6.89,49
2024-10-05,TO,hidratado,4.68,3.99,5.19,39
2024-10-12,AC,gasolina_c,7.23,7.14,7.55,22
2024-10-12,AC,hidratado,4.93,4.8,5.54,14
2024-10-12,AL,gasolina_c,6.13,5.99,6.94,53
2024-10-12,AL,hidratado,4.68,4.59,5.12,49
2024-10-12,AM,gasolina_c,6.9,6.59,7.68,45
2024-10-12,AM,hidratado,4.89,4.65,5.09,33
2024-10-12,AP,gasolina_c,5.87,5.77,6.09,23
2024-10-12,AP,hidratado,5.07,4.79,5.65,5
2024-10-12,BA,gasolina_c,6.3,5.67,6.79,197
2024-10-12,BA,hidratado,4.49,3.97,5.39,194
2024-10-12,CE,gasolina_c,5.92,5.59,6.79,130
2024-10-12,CE,hidratado,4.9,4.37,5.65,118
2024-10-12,DF,gasolina_c,6.03,5.79,6.19,49
2024-10-12,DF,hidratado,4.11,3.96,4.39,27
2024-10-12,ES,gasolina_c,6.3,5.87,6.89,73
2024-10-12,ES,hidratado,4.46,3.99,4.99,47
2024-10-12,GO,gasolina_c,6.2,5.59,6.49,171
2024-10-12,GO,hidratado,4.18,3.59,4.47,169
2024-10-12,MA,gasolina_c,5.84,5.23,6.93,94
2024-10-12,MA,hidratado,4.52,3.95,6.01,54
2024-10-12,MG,gasolina_c,6.14,5.38,6.79,457
2024-10-12,MG,hidratado,4.21,3.49,4.99,438
2024-10-12,MS,gasolina_c,5.89,5.52,7.09,53
2024-10-12,MS,hidratado,3.82,3.49,4.98,35
2024-10-12,MT,gasolina_c,6.04,5.73,6.69,79
2024-10-12,MT,hidratado,3.51,3.23,4.29,77
2024-10-12,PA,gasolina_c,6.09,5.45,7.33,94
2024-10-12,PA,hidratado,4.58,4.13,5.48,41
2024-10-12,PB,gasolina_c,6.06,5.94,6.69,50
2024-10-12,PB,hidratado,4.44,4.29,4.99,38
2024-10-12,PE,gasolina_c,5.82,5.49,6.79,165
2024-10-12,PE,hidratado,4.19,3.89,5.55,137
2024-10-12,PI,gasolina_c,5.97,5.75,6.34,59
2024-10-12,PI,hidratado,4.55,4.25,4.89,34
2024-10-12,PR,gasolina_c,6.19,5.39,6.41,250
2024-10-12,PR,hidratado,4.24,3.59,4.79,243
2024-10-12,RJ,gasolina_c,6.01,5.39,7.79,314
2024-10-12,RJ,hidratado,4.34,3.85,5.7,289
2024-10-12,RN,gasolina_c,6.55,5.96,6.69,45
2024-10-12,RN,hidratado,4.9,4.16,5.69,41
2024-10-12,RO,gasolina_c,6.82,6.34,6.94,46
2024-10-12,RO,hidratado,5.04,4.79,5.49,18
2024-10-12,RR,gasolina_c,6.61,6.57,6.69,17
2024-10-12,RR,hidratado,4.83,4.79,4.85,3
2024-10-12,RS,gasolina_c,6.09,5.65,7.33,310
2024-10-12,RS,hidratado,4.66,3.99,5.99,129
2024-10-12,SC,gasolina_c,6.26,5.74,6.69,154
2024-10-12,SC,hidratado,4.51,4.06,5.22,92
2024-10-12,SE,gasolina_c,6.23,6.14,6.28,20
2024-10-12,SE,hidratado,4.67,4.49,4.99,14
2024-10-12,SP,gasolina_c,5.9,4.99,7.99,1175
2024-10-12,SP,hidratado,3.84,3.19,5.79,1169
2024-10-12,TO,gasolina_c,6.47,5.75,6.69,50
2024-10-12,TO,hidratado,4.62,3.99,4.99,39
2024-10-19,AC,gasolina_c,7.4,7.29,7.55,22
2024-10-19,AC,hidratado,4.93,4.8,5.54,14
2024-10-19,AL,gasolina_c,6.13,6.01,6.94,53
2024-10-19,AL,hidratado,4.66,4.48,5.49,48
2024-10-19,AM,gasolina_c,7.0,6.87,7.99,48
